TITLE = u_vectors
VARIABLES = "x", "y", "u","v"
Zone T = "BLOCK1", i=101, j=101, F=POINT


0.05	0.58	-0.00568483	0.0964535
0.05	0.59	-0.00561812	0.098562
0.05	0.6	-0.00556286	0.100647
0.05	0.61	-0.00552246	0.102711
0.05	0.62	-0.00550072	0.104761
0.05	0.63	-0.00550193	0.106803
0.05	0.64	-0.0055309	0.108845
0.05	0.65	-0.00559301	0.110896
0.05	0.66	-0.00569438	0.112968
0.05	0.67	-0.0058419	0.115074
0.05	0.68	-0.00604339	0.11723
0.05	0.69	-0.00630773	0.119455
0.05	0.7	-0.00664506	0.121767
0.05	0.71	-0.00706695	0.124193
0.05	0.72	-0.00758664	0.126758
0.05	0.73	-0.00821929	0.129494
0.05	0.74	-0.00898234	0.132436
0.05	0.75	-0.00989579	0.135623
0.05	0.76	-0.0109827	0.1391
0.05	0.77	-0.0122694	0.142916
0.05	0.78	-0.0137865	0.147127
0.05	0.79	-0.0155687	0.151793
0.05	0.8	-0.017656	0.15698
0.05	0.81	-0.020094	0.162759
0.05	0.82	-0.0229341	0.169205
0.05	0.83	-0.0262342	0.176394
0.05	0.84	-0.0300576	0.184397
0.05	0.85	-0.0344717	0.193279
0.05	0.86	-0.0395437	0.203081
0.05	0.87	-0.0453316	0.213805
0.05	0.88	-0.0518662	0.225385
0.05	0.89	-0.0591157	0.237641
0.05	0.9	-0.0669164	0.250202
0.05	0.91	-0.0748395	0.262397
0.05	0.92	-0.0819352	0.27308
0.05	0.93	-0.0862477	0.28038
0.05	0.94	-0.0839132	0.281384
0.05	0.95	-0.0675514	0.271829
0.05	0.96	-0.0236224	0.246138
0.05	0.97	0.0711453	0.198673
0.05	0.98	0.252045	0.128131
0.05	0.99	0.558919	0.0478071
0.05	1	1	0
0.06	0	0	0
0.06	0.01	5.27218e-005	1.19697e-005
0.06	0.02	-1.34943e-005	6.44725e-005
0.06	0.03	-0.000167487	0.000171618
0.06	0.04	-0.00038555	0.000345025
0.06	0.05	-0.000649615	0.000594071
0.06	0.06	-0.000945957	0.000926165
0.06	0.07	-0.00126422	0.001347
0.06	0.08	-0.00159663	0.00186078
0.06	0.09	-0.00193744	0.00247048
0.06	0.1	-0.00228235	0.00317801
0.06	0.11	-0.00262822	0.00398443
0.06	0.12	-0.00297273	0.00489009
0.06	0.13	-0.00331418	0.00589479
0.06	0.14	-0.00365128	0.00699789
0.06	0.15	-0.00398309	0.00819834
0.06	0.16	-0.00430886	0.00949483
0.06	0.17	-0.00462801	0.0108858
0.06	0.18	-0.00494006	0.0123694
0.06	0.19	-0.00524458	0.0139438
0.06	0.2	-0.00554117	0.0156068
0.06	0.21	-0.00582947	0.0173562
0.06	0.22	-0.00610908	0.0191896
0.06	0.23	-0.00637964	0.0211043
0.06	0.24	-0.00664074	0.0230979
0.06	0.25	-0.00689197	0.0251674
0.06	0.26	-0.0071329	0.0273099
0.06	0.27	-0.00736309	0.0295224
0.06	0.28	-0.00758206	0.0318016
0.06	0.29	-0.00778937	0.0341443
0.06	0.3	-0.00798452	0.0365469
0.06	0.31	-0.00816705	0.0390058
0.06	0.32	-0.00833649	0.0415173
0.06	0.33	-0.00849238	0.0440775
0.06	0.34	-0.0086343	0.0466823
0.06	0.35	-0.00876184	0.0493277
0.06	0.36	-0.00887462	0.0520093
0.06	0.37	-0.00897233	0.0547229
0.06	0.38	-0.0090547	0.0574639
0.06	0.39	-0.00912152	0.060228
0.06	0.4	-0.00917266	0.0630104
0.06	0.41	-0.00920807	0.0658068
0.06	0.42	-0.00922779	0.0686123
0.06	0.43	-0.00923197	0.0714226
0.06	0.44	-0.00922086	0.0742329
0.06	0.45	-0.00919486	0.077039
0.06	0.46	-0.00915448	0.0798364
0.06	0.47	-0.00910039	0.0826209
0.06	0.48	-0.0090334	0.0853887
0.06	0.49	-0.00895452	0.0881359
0.06	0.5	-0.00886491	0.090859
0.06	0.51	-0.00876597	0.0935551
0.06	0.52	-0.00865926	0.0962212
0.06	0.53	-0.00854661	0.0988552
0.06	0.54	-0.00843008	0.101455
0.06	0.55	-0.00831199	0.10402
0.06	0.56	-0.00819496	0.10655
0.06	0.57	-0.00808193	0.109044
0.06	0.58	-0.00797619	0.111503
0.06	0.59	-0.00788139	0.11393
0.06	0.6	-0.00780163	0.116328
0.06	0.61	-0.00774147	0.1187
0.06	0.62	-0.00770601	0.121052
0.06	0.63	-0.00770096	0.123391
0.06	0.64	-0.00773267	0.125724
0.06	0.65	-0.0078083	0.128062
0.06	0.66	-0.00793588	0.130416
0.06	0.67	-0.00812441	0.1328
0.06	0.68	-0.00838409	0.135229
0.06	0.69	-0.00872639	0.137722
0.06	0.7	-0.00916432	0.1403
0.06	0.71	-0.00971258	0.142986
0.06	0.72	-0.0103879	0.145808
0.06	0.73	-0.0112091	0.148794
0.06	0.74	-0.0121977	0.15198
0.06	0.75	-0.0133781	0.155403
0.06	0.76	-0.0147777	0.159103
0.06	0.77	-0.0164276	0.163126
0.06	0.78	-0.0183627	0.167519
0.06	0.79	-0.020622	0.172336
0.06	0.8	-0.0232485	0.177628
0.06	0.81	-0.0262895	0.183449
0.06	0.82	-0.029795	0.189849
0.06	0.83	-0.033817	0.196873
0.06	0.84	-0.0384058	0.204548
0.06	0.85	-0.043604	0.21288
0.06	0.86	-0.0494366	0.221834
0.06	0.87	-0.0558917	0.231311
0.06	0.88	-0.0628881	0.241114
0.06	0.89	-0.0702179	0.250896
0.06	0.9	-0.0774464	0.260089
0.06	0.91	-0.0837361	0.267794
0.06	0.92	-0.0875429	0.272652
0.06	0.93	-0.0860982	0.272673
0.06	0.94	-0.0745542	0.265102
0.06	0.95	-0.0446645	0.246434
0.06	0.96	0.0169858	0.212925
0.06	0.97	0.130572	0.162272
0.06	0.98	0.322073	0.097432
0.06	0.99	0.614008	0.0329999
0.06	1	1	0
0.07	0	0	0
0.07	0.01	1.00882e-005	2.37686e-005
0.07	0.02	-0.000111873	0.000106425
0.07	0.03	-0.000333067	0.000258571
0.07	0.04	-0.000627958	0.000489522
0.07	0.05	-0.000976714	0.000807165
0.07	0.06	-0.00136399	0.00121797
0.07	0.07	-0.001778	0.00172706
0.07	0.08	-0.00220969	0.00233836
0.07	0.09	-0.00265222	0.0030547
0.07	0.1	-0.00310038	0.00387798
